,smiles,pre_LogLD,origin
514,CC(CN1CCN(CC1)CCOCCO)CN2C3=CC=CC=C3SC4=C2C=C(C=C4)Cl,2.824375787996659,2.602059991
515,CCCN(CCC)C1=C(C=C(C=C1[N+](=O)[O-])C)[N+](=O)[O-],3.4747416226789203,3.556302501
516,CC(C)OCCOC(=O)C,3.502163671789473,3.06069784
517,CC1=C(C=CC(=C1)Cl)OC(C)C(=O)[O-].[K+],2.853393968948959,2.968482949
518,CCN(CC)C(=O)C1=CC=CC=C1O,3.1218472786447586,2.763427994
519,CC(=O)NC1=CC=C(C=C1)N=NN(C)C,2.799148831099225,2.707570176
520,C1=CC(=CC=C1N=NC2C(=NN(C2=O)C3=CC=C(C=C3)S(=O)(=O)O)C(=O)O)S(=O)(=O)O.[Na+],3.458792815144239,3.301029996
521,CCN(CC)C(=O)C1=C(C(=CC=C1)OC)O,3.1641879434544227,3.318063335
522,C1=C(C(=C(C(=C1I)O)I)O)I,3.4908785285931696,3.913813852
523,CC(C)(C(=O)OCC=C)O,3.1007423651891113,2.602059991
524,CCN(CC)CCC1=NC(=NO1)C2=CC=CC=C2.C(C(=O)O)C(CC(=O)O)(C(=O)O)O,3.4530163913040344,3.217483944
525,CN(C)C1=NC=NC2=C1N=CN2CC3CC3,2.5905698442847345,2.755874856
526,CC(C(=O)NCC(=O)O)S,3.3248289843056766,3.113943352
527,C1=C2C(=C(C(=C1Cl)Cl)O)N=C(N2)C(F)(F)F,0.9022598925607627,1.716003344
528,C1=C(C(=O)C(=C(N1)Cl)Cl)Cl,3.0018004776067446,1.903089987
529,C(C(S(=O)(=O)C(CCl)Cl)Cl)Cl,2.313129190563113,2.397940009
530,C1=C(C2=NSN=C2C(=C1Cl)Cl)Cl,2.3895345324343094,3.209515015
531,C1=CC(=CC=C1N=C=S)Br,2.981657514250133,2.602059991
532,CC[C@]12CC[C@H]3[C@H]([C@@H]1C[C@H]([C@@H]2O)O)CCC4=C3C=CC(=C4)O,3.048182146269325,3.699837726
533,CCC1CCCC(C1N)CC,2.7971646076993437,2.195899652
534,CN1CCCCC1C(C2=CC=CC=C2)C3=CC(=CC=C3)O.Cl,2.631957695471497,0.0
535,COP(=O)(CCC(=O)NCO)OC,3.1183958125935676,3.875061263
536,COC1=CC=C(C=C1)NC(=O)C(=C)Cl,3.2893280921680534,1.913813852
537,CC12CCC(C1(C)C=O)CC2=O,3.460680746136617,3.491361694
538,CCO[Si](C)(OCC)OCC,3.571042691500998,3.302547372
539,CC(C)CC(C)C1=CC=CC=C1N,3.346768930417503,3.301029996
540,CCCCCCCC(=O)OCCC(C)C,3.5598814007877113,3.698970004
541,CCN(C1CC1)C(=O)C2=CC(=NC(=C2)Cl)Cl,3.1640952009524415,1.892094603
542,C1COCCN1CCN,3.120493013958066,3.477121255
543,C=CC1=CC=CC=C1Cl,3.290576091251878,3.716003344
544,CC1=C(C=CC(=C1)Cl)OCC(=O)O.C(CO)NCCO,3.116981122892083,2.903089987
545,CCOP(=S)(OCC)SCC(=O)N,1.9817960864130801,1.0
546,CCCCOC(=O)CCC(=O)C,4.154796727937604,3.698970004
547,C[C@H]1CC[C@@H]2[C@H]([C@H]3[C@@H](N2C1)C[C@@H]4[C@@]3(CC[C@H]5[C@H]4CC=C6[C@@]5(CC[C@@H](C6)O[C@H]7[C@@H]([C@H]([C@H]([C@H](O7)CO)O)O[C@H]8[C@@H]([C@H]([C@@H]([C@H](O8)CO)O)O)O)O[C@H]9[C@@H]([C@@H]([C@H]([C@@H](O9)C)O)O)O)C)C)C,3.1535394511383275,2.770852012
548,CC1NC(=O)C2=CC=CC=C2O1,3.2831887346341966,3.010723865
549,CCN(CCN1C(=NC2=C1C(=O)N(C(=O)N2C)C)CC3=CC=CC=C3)CCO.Cl,3.2246450344635655,3.056523724
550,CCC(=O)C1=CC2=C(C=C1)SC3=CC=CC=C3N2CCCN4CCN(CC4)C,2.7659878189148395,2.77815125
551,CN(C)C1=CC=C(C=C1)N=NC2=CC=CC(=C2)C(=O)O,3.6232018329221045,3.574841195
552,C1CCC2C(C1)C3(C(=C(C2(C3(Cl)Cl)Cl)Cl)Cl)Cl,3.6740227630480846,2.0
553,CC(=C)C(=O)OCCCCOC(=O)C(=C)C,3.7496720770590226,1.002856926
554,COC1=CC(=NC(=N1)NC(=O)NS(=O)(=O)C2=C(C=CC(=C2)CNS(=O)(=O)C)C(=O)OC)OC,3.6256484675152323,3.505149978
555,C1=CC(=C(C=C1NC(C(Cl)(Cl)Cl)NC=O)Cl)Cl,3.2925460554616124,3.397940009
556,C1CCCCN(CCC1)N=O,3.244397616347637,2.752816431
557,COP(=S)(OC)OC1=CC(=C(C=C1Cl)Br)Cl,2.4612051871484013,3.538070787
558,CCOC(=O)COC(=O)C=C,3.7425273002188537,2.33243846
559,CCCCN(CCCC)CC(C)O,3.473755695143968,3.298853076
560,CC1=CC=C(C=C1)CCOC(=O)C2=CN=CC=C2,3.7771669774922416,3.544192111
561,CC1=CC=C(C=C1)S(=O)(=O)NC(=O)NN2CC3CCCC3C2,3.681047770552819,3.477121255
562,C1C[N+]2=CC3=CC4=C(C=C3C5=CC(=CC1=C52)O)OCO4,2.740660656849843,1.954242509
563,C1=C(C(=CC(=C1Cl)Cl)Cl)OCCO,3.39417463692814,3.176091259
564,CC1=C[C@@H]2[C@](C[C@@H]1OC(=O)CC(C)C)([C@]3([C@@H]([C@H]([C@H]([C@@]34CO4)O2)O)OC(=O)C)C)COC(=O)C,3.3595209232794905,0.596597096
565,C1CCC(CC1)N2CC3=CC(=C(C=C3C2=O)S(=O)(=O)N)Cl,3.5141529053309633,3.77815125
566,CCCCC(CC)COC(CBr)C1=CC(=C(C=C1)Cl)Cl,2.5582856173576984,2.397940009
567,CCCCC(CC)COC(C[N+]1=CC=CC=C1)C2=CC=CC=C2.[Br-],2.4417204068193366,2.397940009
568,CCC(C)OC(C[N+]1=CC=CC=C1)C2=CC=C(C=C2)Cl.[Br-],2.554509254619202,2.397940009
569,CCC(C)OC(C[N+]1=CC=CC=C1)C2=CC(=CC=C2)Cl.[Br-],2.5870724941207426,2.397940009
570,CC1(CCCC23C1CC(CC2)(C(=O)O3)C)C,3.2984803569762917,3.204119983
571,CCCCCCCCCCCC(=O)OC=C,3.7773140125948164,3.301029996
572,CCC[C@@H]1C[C@H](N(C1)C)C(=O)N[C@@H]([C@@H]2[C@@H]([C@@H]([C@H]([C@H](O2)SC)O)O)O)[C@H](C)Cl.Cl,3.313756672604843,3.341038632
573,CC(CNC(C)(C)CC1=CC=CC=C1)O,2.635056089064824,2.544068044
574,C(CCCCl)CCCl,2.739736332141913,3.427323786
575,C1CCC(CC1)N2C(=O)C3=C(CCC3)NC2=O,3.3189245080142795,4.041392685
576,CC(=O)NC1=CC(=CC=C1)N=NC2=CC=C(C=C2)N(C)C,3.368907647803621,3.771587481
577,CN1[C@@H]2CC[C@H]1CC(C2)OC3C4=CC=CC=C4CCC5=CC=CC=C35.C(C(=O)O)C(CC(=O)O)(C(=O)O)O,3.1357403060291857,2.648360011
578,CC1=C(C=CC(=C1)Cl)NC=O,3.354574259286643,2.751279104
579,CC(C)(C1=CC(=C(C(=C1)Br)OCC(CBr)Br)Br)C2=CC(=C(C(=C2)Br)OCC(CBr)Br)Br,3.4638355944856505,3.301029996
580,CCOP(=S)(OCC)OC1=CC(=C(C=C1Cl)SC)Cl,2.0513423620089397,1.006466042
581,CCN(CC)C1=CC=C(C=C1)N.Cl,2.3795627074845203,2.301029996
582,CC(CC(Cl)(Cl)Cl)(Cl)Cl,3.442572123060006,2.439332694
583,CC(C1=CC(=CC=C1)C(=O)C2=CC=CC=C2)C(=O)O,2.4856975247033426,1.79518459
584,CCSP(=O)(OC)SCC,1.4113269735854836,2.198657087
585,C1CCC(CC1)N=CC2=CC=CC=C2,3.228631690429397,3.488550717
586,C=CCOC1=C(C=C(C=C1)CC(=O)O)Cl,3.134882405025808,3.021189299
587,C1=CN=C(N=C1)[N-]S(=O)(=O)C2=CC=C(C=C2)N.[Ag+],3.257291111414574,4.0
588,CC1CSC(S1)C2=CC=CC=C2OC(=O)N(C)C,2.090903142391941,2.146128036
589,CCC(=NO[Si](C=C)(ON=C(C)CC)ON=C(C)CC)C,3.210700158517362,3.524136377
590,CCC(CC(C)C)COC(=O)C1=CC=CC=C1C(=O)OCC(CC)CC(C)C,3.6722328801089232,4.414973348
591,C1=C(C=C(C=C1C(=O)O)S(=O)(=O)O)C(=O)O,3.6232981610504194,3.414973348
592,CC(C)C1=CC(=CC=C1)OC(=O)NCC(=O)CSP(=S)(OC)OC,2.5691382671756497,2.635483747
593,C1=CC2=C(C=CC=C2N)C(=C1)N,2.916440056343202,2.802089258
594,CN1CCN(CC1)C2=CC3=CC=CC=C3SC4=C2C=C(C=C4)Cl.C(=C/C(=O)O)\C(=O)O,2.788022750380958,2.06069784
595,COP(=O)(SC)SC,1.4670981070511133,1.414973348
596,CCOP(=S)(OCC)SCSC1=C(C=CC(=C1)Cl)Cl,2.046454608183604,1.643452676
597,CCOP(=S)(OCC)SCC(=O)NC(C)C,1.9224393176236825,0.903089987
598,CC1=CC2=C(C=C1)C(=NC(=O)N2C(C)C)C3=CC=CC=C3,3.4696643273653685,2.880241776
599,CC1(OC2=C(O1)C(=CC=C2)OC(=O)NC)C(C)(C)C,1.5265879214660614,2.574031268
600,CCCC(C)C1=CC(=CC=C1)OC(=O)NC,2.138675952829102,1.835690571
601,CCC(=O)C1=C(C=C(C=C1O)O)O,3.2965763327985522,3.376576957
602,CN1CC[C@]23[C@@H]4[C@H]1CC5=C2C(=C(C=C5)O)O[C@H]3[C@@H](CC4)N=[N+]=[N-],2.4152695254291596,1.792391689
603,CNC.COC1=C(C=CC(=C1C(=O)O)Cl)Cl,3.5455218188498656,3.546727693
604,COC1=C(C(=C(C=C1Cl)Cl)Cl)C(=O)O,3.1278669186611876,2.477121255
605,CC(C)(C)C1=CC=C(C=C1)OC2CCCCC2OS(=O)OCC#C,3.0078899703618265,3.382593317
606,CC(C)(C)C1=CC(=CC(=C1O)C(C)(C)C)CCC(=O)NCCCCCCNC(=O)CCC2=CC(=C(C(=C2)C(C)(C)C)O)C(C)(C)C,3.5748264753359242,3.698970004
607,CCN(CC)C(=O)CCl,2.367703334449798,2.698970004
608,C[C@@H]([C@@H](C1=CC=C(C=C1)O)O)NCCC2=CC=C(C=C2)O.Cl,3.207943461078583,3.264817823
609,C1CNCCC1CC2=CC=CC=C2.Cl,2.6759615482516343,2.73239376
610,CCN1CCC(=C(C2=CC=CC=C2)C3=CC=CC=C3)C1.Cl,2.5508397309303645,2.220108088
611,CC1CS(=O)(=O)CCN1/N=C/C2=CC=C(O2)[N+](=O)[O-],2.9173517588311015,3.607455023
612,CN1CCOC(C2=CC=CC=C2C1)C3=CC=CC=C3.Cl,2.501762649102107,1.903089987
613,C1=C2C(=C(C(=C1Cl)Cl)Cl)N=C(N2)C(F)(F)F,1.015478043334994,0.181557774
614,CC(=C)C(=O)OC[Si]12OCCN(CCO1)CCO2,3.0507171896184255,3.900367129
615,CC(C)C(=O)OC/C=C(\C)/CCC=C(C)C,3.704402659877885,3.698970004
616,COC(=O)NC(=S)NC1=CC=CC=C1NC(=S)NC(=O)OC,3.6823773436164893,3.614127031
617,C1=CC(=C(C=C1[C@H]([C@@H](C(=O)O)N)O)O)O,3.0103623422180243,4.0
618,CCCCC(C)(C)CO,3.5811214718200013,3.342422681
619,C1=CC=C(C(=C1)C(=O)OCC(CO)O)NC2=C3C=CC=C(C3=NC=C2)C(F)(F)F,2.97582727730212,2.728353782
620,CS(=O)(=O)[O-].[K+],3.4200464704584688,3.790285164
621,C1CC(=O)NC1C(=O)NC2CC2C3=CC=CC=C3,3.0275056872436386,1.982271233
622,C1=CC(=C(C(=C1)Cl)C(=O)NCC2=C(C=C(C=N2)C(F)(F)F)Cl)Cl,3.0712052259924163,3.301029996
623,CC(=CCC(COC(=O)C=C(C)C)C(=C)C)C,4.120561037536662,3.698970004
624,C(C(=O)[O-])N(CC(=O)[O-])CC(=O)[O-].[K+].[K+].[K+],3.411136214348665,3.086359831
625,CCOP(=S)(OCC)OC1=NN(C=N1)C2=CC=CC=C2,1.8342606658690455,1.834102656
626,CCCCCCCCCCCCOC(=O)/C=C/C(=O)OCCCCCCCCCCCC,4.121245334849664,3.301029996
627,COC1=CC(=CC(=C1OC)OC)C(=O)OCCCNCCC(C2=CC=CC=C2)C3=CC=CC=C3.Cl,3.30239590290709,3.477121255
628,CN1CCN(CC1)C2=CC3=CC=CC=C3OC4=C2C=C(C=C4)OC.C(=C\C(=O)O)\C(=O)O,2.911293701293606,2.914871818
629,CC1CN2CC(=O)NC3=C(C2(O1)C4=CC=CC=C4)C=C(C=C3)Cl,3.2766743846003172,3.602059991
630,C1COC2(N1CC(=O)NC3=C2C=C(C=C3)Cl)C4=CC=CC=C4Cl,3.365537300730328,3.250420002
631,CC1=C(C=CC(=C1)F)NC(=O)C2=CC(=CC(=C2O)C3=CC=C(C=C3)Cl)Cl,3.184108231214352,3.399673721
632,C1=CC(=CC=C1C2=CC=C(C=C2)N=NC3=C(C=C4C=CC(=CC4=C3O)N)S(=O)(=O)[O-])N=NC5=CC(=C(C=C5)O)C(=O)[O-].[Na+].[Na+],3.9679091654857923,4.0
633,CCCC(CCC)C(=O)N,3.266458957141278,2.949390007
634,CC1=C(C=CC(=C1)SC2=CC(=C(C=C2)OP(=S)(OC)OC)C)OP(=S)(OC)OC,2.1720617502052377,2.397940009
635,C1=CC(=CC=C1CNC(=O)CF)Br,1.1172034559998958,2.612783857
636,C[C@@H]1[C@@H](OC(O1)C2=CC=CC=C2OC(=O)NC)C,1.673471807336174,2.477121255
637,CN(C)CCOC(=O)C=C,3.173279009720832,2.658011397
638,CCOP(=S)(CCl)SC1=CC=C(C=C1)C,1.601102738091125,2.526339277
639,C1CCN(CC1)C2(CCN(CC2)CCCC(=O)C3=CC=C(C=C3)F)C(=O)N.Cl.Cl,2.2591859871729065,3.049218023
640,CC(C1=CC=CC=C1)N(C)C,2.6394186597342277,2.62324929
641,CN1CC(C2=C(C1)C(=CC=C2)N)C3=CC=CC=C3,2.6079470145564114,2.426511261
642,C1=C(NC(=O)NC1=O)C(=O)[O-].[K+],4.3057769003056166,4.037426498
643,CN(CC1=C(C=CC=C1Cl)NC(=O)C2=CC=CC=C2)CC(=O)N3CCOCC3.Cl,2.8432388716229804,3.62324929
644,CCCCCC/C=C/C=O,3.754750324660504,3.698970004
645,CC(C)[C@@]1(C(=O)N2[C@H](C(=O)N3CCC[C@H]3[C@@]2(O1)O)CC4=CC=CC=C4)NC(=O)[C@@H]5C[C@H]6[C@@H](CC7=CNC8=CC=CC6=C78)N(C5)C.CS(=O)(=O)O,2.7945893457682556,3.422097163
646,CCC1(OOC(OOC(OO1)(C)CC)(C)CC)C,3.3079588712622954,3.301029996
647,CC(C)(C)C1=NN=C(S1)NC(=O)NC,3.170386184892461,3.301029996
648,CO[Si](OC)OC,3.6916305985890965,3.969881644
649,C1=CC(=CC=C1N=C=O)Br,3.220044411248703,3.505149978
650,CCOP(=S)(OCC)SCCl,1.0813065444370968,0.84509804
651,CCOP(=O)(OCC)SCCS(=O)(=O)CC,0.8493964831615332,0.278753601
652,CCC(=O)C(=C)C,3.421364322424442,2.622214023
653,C1=CC=[N+](C=C1)CC(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F.C(F)(F)(F)S(=O)(=O)[O-],3.0907383593748805,3.064083436
654,CCOP(=O)(CC)SCC,0.25128306822449803,0.886490725
655,C(C[N+](=O)[O-])CO,3.699197304008886,1.886490725
656,CCOP(=S)(OCC)SCC,1.286032490355193,1.903089987
657,CC(C)C(C(C)(C)COC(=O)C(C)C)O,3.4002752760775543,3.505149978
658,CCSC(=O)COC1=C(C=C(C=C1)Cl)C,2.9389274215006123,2.897627091
659,CC(C)(C1=CC(=C(C(=C1)Br)OCC=C)Br)C2=CC(=C(C(=C2)Br)OCC=C)Br,3.074750261043144,3.698970004
660,C/C=C\CC1=C([C@H](CC1=O)OC(=O)[C@@H]2[C@H](C2(C)C)C=C(C)C)C,3.283845852443134,3.230448921
661,C1(=C(C(=NC(=C1Cl)Cl)C(=O)[O-])Cl)N.[K+],3.087557768957288,2.836324116
662,CC1=C2C(=NN(C(=O)C2=NO1)C3=CC=CC=C3)C4=CC=CC=C4,3.261930987695055,3.0
663,C1=CC=C(C=C1)C2=NNC(=O)C3=NOC=C23,2.959870845544788,3.0
664,C/C(=C\C(=O)N(C)OC)/OP(=O)(OC)OC,1.8037858789037347,0.301029996
665,C=CCNP(=O)(OCCCl)OC=C(Cl)Cl,2.2742966858053366,1.397940009
666,CCN(CCO)C1=CC(=C(C=C1)N)C.OS(=O)(=O)O,2.8970416585970096,1.763427994
667,C/C=C\C1=CC=C(C=C1)OC,3.3499419199916542,2.176091259
668,CC1COC(O1)C2=CC=CC=C2,3.065408164114661,3.477121255
669,C1=C(C=C(C(=C1Br)OC2=NC(=NC(=N2)OC3=C(C=C(C=C3Br)Br)Br)OC4=C(C=C(C=C4Br)Br)Br)Br)Br,3.374222121655808,3.301029996
670,CCO/C(=N/C1=C[N+](=NO1)N2CCOCC2)/[O-],3.026249540027798,3.021189299
671,CC(C)(C(=O)O)S(=O)(=O)C,3.313022614703765,3.755874856
672,COC1=C(C=CC(=C1)C2=CC(=C(C=C2)N=NC3=C(C=CC4=CC=CC=C43)O)OC)N=NC5=CC6=C(C=C5)C(=CC(=C6N)S(=O)(=O)[O-])S(=O)[O-].[Na+].[Na+],3.342676375903143,3.826074803
673,CN(C)C(=O)O/N=C(/C#N)\C1=CC=CC=C1,2.4302867393108056,1.488550717
674,CCOP(=S)(OC)OC1=CC=C(C=C1)[N+](=O)[O-],0.9666391745789193,0.45484486
675,CC1OCC2C(CO1)C3(C(=C(C2(C3(Cl)Cl)Cl)Cl)Cl)Cl,3.0448944732421537,2.079181246
676,CC1=CC(=C(C=C1S(=O)(=O)[O-])OC)N=NC2=C(C=CC3=C2C=CC(=C3)S(=O)(=O)[O-])O.[Na+].[Na+],3.527368053336105,4.0
677,C1CC1CN2C(=O)CN=C(C3=C2C=CC(=C3)Cl)C4=CC=CC=C4F,3.3567990737320463,4.002597981
678,CCN(CC)CCOC(=O)C(CC=C)(CC=C)C1=CC=CC=C1,3.0531525423494643,3.176091259
679,CC(=CC1C(C1(C)C)C(=O)OCC2=CC(=CC=C2)OC3=CC=CC=C3)C,3.724152940946771,3.70969387
680,C[C@H]1[C@H](O1)P(=O)([O-])[O-].[Ca+2],3.2980086457884314,3.84509804
681,CCO[Si](CCCOCC1CO1)(OCC)OCC,3.4651066889143314,3.301029996
682,C(COCCOCCOCCOCCOCCO)O,4.336856494852331,4.505149978
683,C[C@@H]1CC[C@H]([C@@H](C1)OC(=O)C)C(C)C,3.9214943438381886,3.698970004
684,CC(=O)OC1=CC=C(C=C1)C(=C2CCCCC2)C3=CC=C(C=C3)OC(=O)C,3.2711264420944484,4.079181246
685,CCNCC.C1=CC(=C(C=C1O)S(=O)(=O)O)O,3.716466988980935,3.875061263
686,CCC(C)NC1=NC(=NC(=N1)NCC)OC,3.1135959505335777,3.0
687,CCCN(CC1CC1)C2=C(C=C(C=C2[N+](=O)[O-])C(F)(F)F)[N+](=O)[O-],3.5771165219579766,3.684486292
688,Nc1ccccn1,2.2851118544878166,3.021189299
689,COC(=O)C(C1=CC=CS1)(C2=CC=CS2)O,3.4737727729742227,3.301029996
690,CCCCCCCCCc1ccc(OP(Oc2ccc(CCCCCCCCC)cc2)Oc3ccc(CCCCCCCCC)cc3)cc1,3.3805823163844355,4.119475841
691,C=CC1=CC=C(C=C1)OCC2CO2,3.539734870601243,3.0
692,CC1=CC(=C(C(=C1)C2=CC(=CC(=C2O)C)C)O)C,3.3085453638400613,3.301029996
693,CCOP(=O)(OCC)OC1=CC(=O)OC(=C1)C,1.1740951719345571,0.523746467
694,CC(C)OP(=S)(OC(C)C)SCSC(C)C,2.1362030479339484,0.698970004
695,CCCCCC/C=C/C1CC(=O)OC1=O,3.614726619709134,3.04060234
696,CCCCCC(C)C(C)C1=CC(=C2C3=C(CCN(C3)CC#C)C(OC2=C1)(C)C)O,3.151868907446112,2.954242509
697,CC(C)(C)C1=CC(=C(C=C1)OP2OCC3(CO2)COP(OC3)OC4=C(C=C(C=C4)C(C)(C)C)C(C)(C)C)C(C)(C)C,3.2364074120609527,3.723455672
698,CCC(C)NC(=S)C(=S)NC(C)CC,3.1076594943573452,0.77815125
699,C1CN2C(=N1)C3=CC=CC=C3C2(C4=CC=C(C=C4)F)O,2.4169550544002,2.301029996
700,C1CN(CCC1(C2=CC(=C(C=C2)Cl)C(F)(F)F)O)CCCC(C3=CC=C(C=C3)F)C4=CC=C(C=C4)F,2.938668682542333,2.204119983
701,C1CC2C3CC(C2C1CO)CC3CO,3.4450981938535756,3.352182518
702,CC(C)CCCCCC1=CC=C(C=C1)O,3.213673835800813,3.33243846
703,OCCOCCN(CCOCCO)CCN(CCOCCO)CCOCCO,3.336514066434928,3.774516966
704,C1=CC(=C(C=C1Cl)Cl)OCC(=O)[O-].[Na+],2.9502325935017906,2.743117625
705,CC1=C(C2=C(N1C(=O)C3=CC=C(C=C3)Cl)C=CC(=C2)OC)CC(=O)NO,2.6377058496255157,1.892094603
706,CN(C)C[C@H]1CCCC[C@@]1(C2=CC(=CC=C2)OC)O,3.05864700793493,2.357934847
707,CCN(CC)CCC(=O)N1C2=CC=CC=C2SC3=C1C=C(C=C3)C(F)(F)F.Cl,2.9018384279688125,2.934498451
708,CNC1=C(C(=O)N(N=C1)C2=CC=CC(=C2)C(F)(F)F)Cl,3.1612709398968395,3.903089987
709,CC(C)CCCCCCCCCCCCCCCO,3.722121753463627,3.301029996
710,CCOP(=O)(OCC)O/C(=C\C(=O)OC(C)C1=CC=CC=C1)/C,1.5646906403632737,1.812913357
711,C1C[N+]2=CC=CC=C2C3=CC=CC=[N+]31,3.0836859263211873,2.353146546
712,CC(C)(C)C1=CC(=CC(=C1O)C(C)(C)C)CN2C(=O)N(C(=O)N(C2=O)CC3=CC(=C(C(=C3)C(C)(C)C)O)C(C)(C)C)CC4=CC(=C(C(=C4)C(C)(C)C)O)C(C)(C)C,3.4277567765572385,3.698970004
713,CCC(C)C(CN(C)C)C1=CC(=C(C=C1)OCC)Cl,2.6081286213898314,2.654176542
714,CCCCOC1=C(C=C(C=C1)C(CN(C)C)C(C)CC)Cl,2.891732225501877,3.021189299
715,CO[P](=S)(OC)SCc1ccc(S[P](=S)(OC)OC)cc1,2.178243928552288,2.423245874
716,CN(C)C(=S)N(C)C,3.4187838620745157,2.963787827
717,CCCC1=CC(=C(C=C1)O)OC,3.643772850075975,3.414973348
718,CN(C)C(=O)NC1=CC(=CC=C1)OC(C(F)F)(F)F,3.3550963504268223,3.102090526
719,C1=CC=C2C(=C1)C(=O)C(=C(C2=O)Cl)N,3.5363321675651354,2.836745966
720,CCC(=O)C(C)CO,3.5893676608084175,3.301029996
721,C1=CC=C(C=C1)OC(=O)OCCOC2=C(C3=C(C(=C2)O)C(=O)C4=CC=CC=C4C3=O)N,3.541507548855224,3.301029996
722,CC1=C(C=C(C=C1)N)O,2.645879628960844,3.556302501
723,C(C(=O)[O-])O.[Na+],3.907215598816008,3.851869601
724,C=CC(=C(Cl)Cl)Cl,2.4839814740725545,2.832508913
725,CC1=CC=CC=C1C2=NC3=C(N=C(N=C3N=C2N)N)N,2.4569922441751015,3.255272505
726,C1=CC=C(C=C1)C(=O)NC2=CC=C(C=C2)Cl,3.331027548372297,2.698970004
727,CCCCCCCCCCCCCC[Si](C)(O[Si](C)(C)C)O[Si](C)(C)C,3.5493808597158187,3.301029996
728,CN(C)C1=CC=CC2=NC3=C(C=C21)C(=CC=C3)[N+](=O)[O-].Cl,2.4692762677173907,1.380211242
729,C/C=C/C1=CC(=C(C=C1OC)OC)OC,3.535340737375775,3.004321374
730,CC(=C)C1=CC=C(C=C1)C(C)(C)N=C=O,3.66115078391998,3.643452676
731,CC1(CCCCC1)C(=O)Cl,2.7177716649679593,3.041392685
732,CC1=NN=C2N1C3=C(C=C(C=C3)Cl)C(=NC2)C4=CC=CC=C4Cl,3.376912154414738,3.875061263
733,C1(=O)[N-]C(=O)N(C(=O)N1Cl)Cl.[Na+],3.2206549657956245,3.184691431
734,C1=C(C=C(C=C1Cl)Cl)C(=O)Cl,3.4462924737569,2.899820502
735,CN1CCC(CC1)OC(=O)C2CCC3=C2C=CC(=C3)C4CCCCC4.Cl,2.68063248859235,2.757396029
736,CCCCCCCCCCCCOC(=O)C=CC(=O)OCCCCCCCCCCCC,4.18978828642627,3.301029996
737,CC(C)NC[C@@H](COC1=CC=CC=C1OCC=C)O.Cl,2.318461232857717,2.880813592
738,CC(C)CNC(=S)NCC(C)C,2.5988372231211088,2.903089987
739,CCN(CC)C1=NC(=CC(=N1)OP(=S)(OC)OC)C,2.641823614531032,3.215584694
740,B(OC1=C(C=C(C=C1C(C)(C)C)C)C(C)(C)C)(OC(C)C)OC(C)C,3.333596739047387,3.716003344
741,COC(=O)CCS,3.3945016630284868,2.287577809
742,COC(=N)N.OS(=O)(=O)O,3.4548238070632498,3.568201724
743,CCCCC(CC)COC(=O)COC1=C(C=C(C=C1)Cl)C,2.9378906242951954,3.495405563
744,CC1CCC2C13CC(C2(C)C)C4(C(C3)O4)C,1.6183851651951917,3.698970004
745,CCOP(=S)(OCC)OC1=CC=CC=C1[N+](=O)[O-],1.9278205314934556,1.397940009
746,CCOP(=S)(OCC)OC1=NC=CN=C1,1.705142789763201,0.889301703
747,CC(C)(C#C)N,2.2070811474878296,3.167317335
748,CCOC1CCCCC1O,3.5500448394974256,2.905256049
749,COP(=S)(OC)OC1=CC=C(C=C1)[N+](=O)[O-],1.3298481047958668,4.029972011
750,CCCCC(CC)COP(=O)(O)OCC(CC)CCCC,3.499488326980523,3.693726949
751,COC1=C2C(=CC3=C1OC=C3)C=CC(=O)O2,3.329659661184495,2.898176483
752,CO[Si](C1=CC=CC=C1)(OC)OC,3.30327053160605,3.020775488
753,CC(C)(C(=N)N)N=NC(C)(C)C(=N)N.Cl.Cl,2.9301311802683627,3.080987047
754,CCSCC1=CC=CC=C1OC(=O)NC,1.8246785519475228,2.301029996
755,CC(CC1=CC=CC=C1)N,1.538408570871676,1.477121255
756,COP(=O)(OC)OC(C(Cl)(Cl)Br)Br,2.373874176500907,2.42036838
757,CCCCCCCCCCCCCCCCCC[N+](C)(C)CC(CCl)O.[Cl-],2.8897634558935636,3.413299764
758,CC1=CC(=C(N1)C2=CC=C(C=C2)OC)C3=CC=C(C=C3)OC,3.7190273831866625,3.255272505
759,CCN(CC)C1=NC(=NC(=N1)NC(C)C)OC,3.2067109938588554,2.946943271
760,CCOCC(=O)NC1=C(C=C(C=C1)C(=O)C2=CC=CC=C2)C,3.2888081890041585,3.357934847
761,C1CN(CCN1CCNC(=O)C2=CC=C(C=C2)N)C3=CC=CC=N3,2.900355861718003,3.301029996
762,C(C(Cl)(Cl)Cl)(O)O,3.1996489806605055,2.695306522
763,C[N+](CCCl)(CCCl)[O-].Cl,2.480438732815666,1.77815125
764,C[C@H](CCC(=O)[O-])[C@H]1CC[C@@H]2[C@@]1([C@H](C[C@H]3[C@H]2CC[C@H]4[C@@]3(CC[C@H](C4)O)C)O)C.[Na+],3.253263413993345,3.136720567
765,CCCCC/C=C\C=C\C(=O)OCC,3.5193663438588523,3.698970004
766,C1=C(NC=N1)[N+](=O)[O-],2.9846256455376623,2.77815125
